query_id	true_label	candidate_label	candidate_family	target	proto_dist	proto_rank	proto_prob	proto_margin_to_top1	proto_margin_top2_minus_top1	hmm_score	hmm_neglog_evalue	hmm_coverage	hmm_bitscore	hmm_rank	hmm_margin_to_top1	hmm_margin_top1_minus_top2	hmm_has_hit	is_proto_top1	is_hmm_top1	proto_top1_eq_hmm_top1	family_count_proxy	judge_score
A0A085WQN3	0	199	cluster_199	0	1.5782744	3	0.006919938025972369	1.537017674	1.468524774	0.0	0.0	0.0	0.0	200	0.0	0.0	0	0	0	0	1.0	0.0003139639123521547
A0A086AAF2	0	0	cluster_0	1	0.02943212	1	0.03201012205050262	0.0	1.51393208	0.0	0.0	0.0	0.0	1	0.0	0.0	0	1	0	0	1175.0	0.9999991459995766
A0A086AAF2	0	4	cluster_4	0	1.6300354	4	0.006458834521318066	1.6006032799999999	1.51393208	0.0	0.0	0.0	0.0	5	0.0	0.0	0	0	0	0	487.0	0.0004577692968116369
A0A086AAF2	0	58	cluster_58	0	1.6366487	5	0.006416261241079702	1.60721658	1.51393208	0.0	0.0	0.0	0.0	59	0.0	0.0	0	0	0	0	4.0	0.00017120003941823938
A0A086AAF2	0	184	cluster_184	0	1.5433642	2	0.007043604816110314	1.51393208	1.51393208	0.0	0.0	0.0	0.0	185	0.0	0.0	0	0	0	0	2.0	0.000570842951547985
A0A086AAF2	0	199	cluster_199	0	1.5951928	3	0.006687843576724187	1.56576068	1.51393208	0.0	0.0	0.0	0.0	200	0.0	0.0	0	0	0	0	1.0	0.00031983742287354885
A0A089JW37	0	0	cluster_0	1	0.0287804	1	0.03237347483050459	0.0	1.5210116	0.0	0.0	0.0	0.0	1	0.0	0.0	0	1	0	0	1175.0	0.9999992197607003
A0A089JW37	0	49	cluster_49	0	1.6606512	5	0.006331065892539647	1.6318708	1.5210116	0.0	0.0	0.0	0.0	50	0.0	0.0	0	0	0	0	1.0	0.00015330252144668367
A0A089JW37	0	58	cluster_58	0	1.6462759	4	0.006422734164929842	1.6174955	1.5210116	0.0	0.0	0.0	0.0	59	0.0	0.0	0	0	0	0	4.0	0.00021218815210781772
A0A089JW37	0	184	cluster_184	0	1.549792	2	0.007073304791852931	1.5210116	1.5210116	0.0	0.0	0.0	0.0	185	0.0	0.0	0	0	0	0	2.0	0.0005693790314162858
A0A089JW37	0	199	cluster_199	0	1.6168686	3	0.006614414015413976	1.5880882	1.5210116	0.0	0.0	0.0	0.0	200	0.0	0.0	0	0	0	0	1.0	0.0002896698014727188
A0A089K5E1	0	0	cluster_0	1	0.034441765	1	0.03195291156323363	0.0	1.510253735	0.0	0.0	0.0	0.0	1	0.0	0.0	0	1	0	0	1175.0	0.999999114020002
A0A089K5E1	0	4	cluster_4	0	1.6240288	4	0.006518708479894977	1.589587035	1.510253735	0.0	0.0	0.0	0.0	5	0.0	0.0	0	0	0	0	487.0	0.00047651017134420264
A0A089K5E1	0	184	cluster_184	0	1.5446955	2	0.007056926172822655	1.510253735	1.510253735	0.0	0.0	0.0	0.0	185	0.0	0.0	0	0	0	0	2.0	0.0005675465893768685
A0A089K5E1	0	189	cluster_189	0	1.6327542	5	0.006462077563909481	1.598312435	1.510253735	0.0	0.0	0.0	0.0	190	0.0	0.0	0	0	0	0	1.0	0.00015851945798277055
A0A089K5E1	0	199	cluster_199	0	1.5906136	3	0.00674021261993639	1.556171835	1.510253735	0.0	0.0	0.0	0.0	200	0.0	0.0	0	0	0	0	1.0	0.000330058561900909
A0A097AQP5	0	0	cluster_0	1	0.014513553	1	0.03230024193708439	0.0	1.496373347	0.0	0.0	0.0	0.0	1	0.0	0.0	0	1	0	0	1175.0	0.9999991618730727
A0A097AQP5	0	20	cluster_20	0	1.6419134	5	0.006345049315729671	1.627399847	1.496373347	0.0	0.0	0.0	0.0	21	0.0	0.0	0	0	0	0	5.0	0.0001523670360975717
A0A097AQP5	0	58	cluster_58	0	1.6317328	4	0.006409975658585238	1.617219247	1.496373347	0.0	0.0	0.0	0.0	59	0.0	0.0	0	0	0	0	4.0	0.00019984183546505882
A0A097AQP5	0	184	cluster_184	0	1.5108869	2	0.007233343471829733	1.496373347	1.496373347	0.0	0.0	0.0	0.0	185	0.0	0.0	0	0	0	0	2.0	0.000626476333555414
A0A097AQP5	0	199	cluster_199	0	1.6125127	3	0.0065343676153626256	1.597999147	1.496373347	0.0	0.0	0.0	0.0	200	0.0	0.0	0	0	0	0	1.0	0.00025585073690906666
A0A098AYR1	0	0	cluster_0	1	0.03258509	1	0.03184739941831588	0.0	1.5108552100000001	0.0	0.0	0.0	0.0	1	0.0	0.0	0	1	0	0	1175.0	0.9999991045275584
A0A098AYR1	0	4	cluster_4	0	1.6389197	4	0.006389277008434855	1.60633461	1.5108552100000001	0.0	0.0	0.0	0.0	5	0.0	0.0	0	0	0	0	487.0	0.0004304736594646011
A0A098AYR1	0	58	cluster_58	0	1.6404175	5	0.006379714312622265	1.60783241	1.5108552100000001	0.0	0.0	0.0	0.0	59	0.0	0.0	0	0	0	0	4.0	0.00016624276873996105
A0A098AYR1	0	184	cluster_184	0	1.5434403	2	0.007029394124088154	1.5108552100000001	1.5108552100000001	0.0	0.0	0.0	0.0	185	0.0	0.0	0	0	0	0	2.0	0.0005671722390354723
A0A098AYR1	0	199	cluster_199	0	1.5976729	3	0.006658324775942479	1.56508781	1.5108552100000001	0.0	0.0	0.0	0.0	200	0.0	0.0	0	0	0	0	1.0	0.0003130320726212673
A0A0A2EC71	0	0	cluster_0	1	0.03191167	1	0.03216977631672826	0.0	1.48995883	0.0	0.0	0.0	0.0	1	0.0	0.0	0	1	0	0	1175.0	0.9999990815975942
A0A0A2EC71	0	58	cluster_58	0	1.6520875	5	0.00636523758476666	1.62017583	1.48995883	0.0	0.0	0.0	0.0	59	0.0	0.0	0	0	0	0	4.0	0.00014365492720867947
A0A0A2EC71	0	184	cluster_184	0	1.5218705	2	0.007250486412991825	1.48995883	1.48995883	0.0	0.0	0.0	0.0	185	0.0	0.0	0	0	0	0	2.0	0.00060595774102625
A0A0A2EC71	0	189	cluster_189	0	1.6359506	4	0.006468786015496968	1.60403893	1.48995883	0.0	0.0	0.0	0.0	190	0.0	0.0	0	0	0	0	1.0	0.00018174232041474417
A0A0A2EC71	0	199	cluster_199	0	1.5871927	3	0.006792006174298627	1.55528103	1.48995883	0.0	0.0	0.0	0.0	200	0.0	0.0	0	0	0	0	1.0	0.00031112665671406887
A0A0A2UY57	0	0	cluster_0	1	0.03196186	1	0.03218261823276844	0.0	1.50737794	0.0	0.0	0.0	0.0	1	0.0	0.0	0	1	0	0	1175.0	0.9999991434830042
A0A0A2UY57	0	4	cluster_4	0	1.6624936	5	0.006302174675153683	1.63053174	1.50737794	0.0	0.0	0.0	0.0	5	0.0	0.0	0	0	0	0	487.0	0.0002914946655362933
A0A0A2UY57	0	20	cluster_20	0	1.6620085	4	0.006305232601728722	1.63004664	1.50737794	0.0	0.0	0.0	0.0	21	0.0	0.0	0	0	0	0	5.0	0.0001889855818103538
A0A0A2UY57	0	184	cluster_184	0	1.5393398	2	0.007128127379910524	1.50737794	1.50737794	0.0	0.0	0.0	0.0	185	0.0	0.0	0	0	0	0	2.0	0.0005802129487320105
A0A0A2UY57	0	199	cluster_199	0	1.6001875	3	0.006707329343577251	1.56822564	1.50737794	0.0	0.0	0.0	0.0	200	0.0	0.0	0	0	0	0	1.0	0.00030684385008436814
A0A0A2WXT2	0	0	cluster_0	1	0.033486906	1	0.032118116172935404	0.0	1.505456494	0.0	0.0	0.0	0.0	1	0.0	0.0	0	1	0	0	1175.0	0.9999991242287776
A0A0A2WXT2	0	4	cluster_4	0	1.6175793	4	0.006588514090812921	1.584092394	1.505456494	0.0	0.0	0.0	0.0	5	0.0	0.0	0	0	0	0	487.0	0.00048811387042140957
A0A0A2WXT2	0	184	cluster_184	0	1.5389434	2	0.007127522821538638	1.505456494	1.505456494	0.0	0.0	0.0	0.0	185	0.0	0.0	0	0	0	0	2.0	0.0005793425389121082
A0A0A2WXT2	0	189	cluster_189	0	1.6302704	5	0.006505426948444029	1.5967834939999999	1.505456494	0.0	0.0	0.0	0.0	190	0.0	0.0	0	0	0	0	1.0	0.00015836527443058562
A0A0A2WXT2	0	199	cluster_199	0	1.5901198	3	0.006771938235769218	1.556632894	1.505456494	0.0	0.0	0.0	0.0	200	0.0	0.0	0	0	0	0	1.0	0.00032571139874976944
A0A0B3AHQ9	0	0	cluster_0	1	0.02205366	1	0.03189088494403048	0.0	1.50305564	0.0	0.0	0.0	0.0	1	0.0	0.0	0	1	0	0	1175.0	0.9999991080769296
A0A0B3AHQ9	0	20	cluster_20	0	1.6438876	5	0.006299600952561706	1.62183394	1.50305564	0.0	0.0	0.0	0.0	21	0.0	0.0	0	0	0	0	5.0	0.00015668048462162755
A0A0B3AHQ9	0	58	cluster_58	0	1.6337813	4	0.006363589408300618	1.61172764	1.50305564	0.0	0.0	0.0	0.0	59	0.0	0.0	0	0	0	0	4.0	0.00020538733807608204
A0A0B3AHQ9	0	184	cluster_184	0	1.5251093	2	0.007094108072072834	1.50305564	1.50305564	0.0	0.0	0.0	0.0	185	0.0	0.0	0	0	0	0	2.0	0.0005950707452495329
A0A0B3AHQ9	0	199	cluster_199	0	1.594238	3	0.006620268251669334	1.57218434	1.50305564	0.0	0.0	0.0	0.0	200	0.0	0.0	0	0	0	0	1.0	0.0002987839621266265
A0A0B5EMS7	0	0	cluster_0	1	0.019783199	1	0.0325010196603421	0.0	1.480394401	0.0	0.0	0.0	0.0	1	0.0	0.0	0	1	0	0	1175.0	0.999999126053619
A0A0B5EMS7	0	49	cluster_49	0	1.651322	5	0.006358119528467209	1.631538801	1.480394401	0.0	0.0	0.0	0.0	50	0.0	0.0	0	0	0	0	1.0	0.0001348050308268576
A0A0B5EMS7	0	184	cluster_184	0	1.5001776	2	0.007395539602110849	1.480394401	1.480394401	0.0	0.0	0.0	0.0	185	0.0	0.0	0	0	0	0	2.0	0.000648540264157221
A0A0B5EMS7	0	189	cluster_189	0	1.6438042	4	0.006406098722479631	1.624021001	1.480394401	0.0	0.0	0.0	0.0	190	0.0	0.0	0	0	0	0	1.0	0.0001611255886546355
A0A0B5EMS7	0	199	cluster_199	0	1.5956123	3	0.0067223806958227675	1.575829101	1.480394401	0.0	0.0	0.0	0.0	200	0.0	0.0	0	0	0	0	1.0	0.0002747066066045781
A0A0B5KHN4	0	0	cluster_0	1	0.03472072	1	0.03151240796989982	0.0	1.48311268	0.0	0.0	0.0	0.0	1	0.0	0.0	0	1	0	0	1175.0	0.9999989389069733
A0A0B5KHN4	0	20	cluster_20	0	1.6525137	5	0.006250043302211774	1.6177929800000002	1.48311268	0.0	0.0	0.0	0.0	21	0.0	0.0	0	0	0	0	5.0	0.00014214863229903283
A0A0B5KHN4	0	58	cluster_58	0	1.6434221	4	0.0063071252859942155	1.60870138	1.48311268	0.0	0.0	0.0	0.0	59	0.0	0.0	0	0	0	0	4.0	0.00018514453334926624
A0A0B5KHN4	0	184	cluster_184	0	1.5178334	2	0.00715111788529201	1.48311268	1.48311268	0.0	0.0	0.0	0.0	185	0.0	0.0	0	0	0	0	2.0	0.0005969510600628918
A0A0B5KHN4	0	199	cluster_199	0	1.5866364	3	0.00667564408708357	1.55191568	1.48311268	0.0	0.0	0.0	0.0	200	0.0	0.0	0	0	0	0	1.0	0.00030015305066593016
A0A0B7H6B7	0	0	cluster_0	1	0.033647116	1	0.03187452298546354	0.0	1.5126515839999999	0.0	0.0	0.0	0.0	1	0.0	0.0	0	1	0	0	1175.0	0.9999991123974341
A0A0B7H6B7	0	4	cluster_4	0	1.6352721	4	0.00642490634617792	1.6016249839999999	1.5126515839999999	0.0	0.0	0.0	0.0	5	0.0	0.0	0	0	0	0	487.0	0.0004456731058429523
A0A0B7H6B7	0	58	cluster_58	0	1.6437516	5	0.006370656682879663	1.610104484	1.5126515839999999	0.0	0.0	0.0	0.0	59	0.0	0.0	0	0	0	0	4.0	0.00016474387671440603
A0A0B7H6B7	0	184	cluster_184	0	1.5462987	2	0.007022754037973423	1.5126515839999999	1.5126515839999999	0.0	0.0	0.0	0.0	185	0.0	0.0	0	0	0	0	2.0	0.0005636789420649843
A0A0B7H6B7	0	199	cluster_199	0	1.6008279	3	0.006650062507214288	1.567180784	1.5126515839999999	0.0	0.0	0.0	0.0	200	0.0	0.0	0	0	0	0	1.0	0.00031054018970386524
A0A0C1H6K8	0	0	cluster_0	1	0.027716579	1	0.03250433227480996	0.0	1.523151221	0.0	0.0	0.0	0.0	1	0.0	0.0	0	1	0	0	1175.0	0.9999992451350181
A0A0C1H6K8	0	58	cluster_58	0	1.6622769	5	0.006339583423484008	1.634560321	1.523151221	0.0	0.0	0.0	0.0	59	0.0	0.0	0	0	0	0	4.0	0.00015265795139020907
A0A0C1H6K8	0	184	cluster_184	0	1.5562514	3	0.007048667276891568	1.528534821	1.523151221	0.0	0.0	0.0	0.0	185	0.0	0.0	0	0	0	0	2.0	0.0004347368256308401
A0A0C1H6K8	0	198	cluster_198	0	1.6551439	4	0.006384965334210363	1.6274273209999999	1.523151221	0.0	0.0	0.0	0.0	199	0.0	0.0	0	0	0	0	1.0	0.00018127152184680356
A0A0C1H6K8	0	199	cluster_199	0	1.5508678	2	0.007086716811882162	1.523151221	1.523151221	0.0	0.0	0.0	0.0	200	0.0	0.0	0	0	0	0	1.0	0.0005633822731155974
A0A0C7P103	0	0	cluster_0	1	0.027903797	1	0.03188525836362592	0.0	1.500676503	0.0	0.0	0.0	0.0	1	0.0	0.0	0	1	0	0	1175.0	0.9999990853282623
A0A0C7P103	0	20	cluster_20	0	1.657315	5	0.006250944546175597	1.629411203	1.500676503	0.0	0.0	0.0	0.0	21	0.0	0.0	0	0	0	0	5.0	0.00014583075578499904
A0A0C7P103	0	58	cluster_58	0	1.6444211	4	0.006332065458648711	1.616517303	1.500676503	0.0	0.0	0.0	0.0	59	0.0	0.0	0	0	0	0	4.0	0.00019451201450344124
A0A0C7P103	0	184	cluster_184	0	1.5285803	2	0.007109751409613829	1.500676503	1.500676503	0.0	0.0	0.0	0.0	185	0.0	0.0	0	0	0	0	2.0	0.0005895936452559383
A0A0C7P103	0	199	cluster_199	0	1.5837117	3	0.006728389946313289	1.555807903	1.500676503	0.0	0.0	0.0	0.0	200	0.0	0.0	0	0	0	0	1.0	0.00032333512655564265
A0A0D3LA01	0	0	cluster_0	1	0.015777765	1	0.032222514349325805	0.0	1.485063135	0.0	0.0	0.0	0.0	1	0.0	0.0	0	1	0	0	1175.0	0.9999991097851226
A0A0D3LA01	0	20	cluster_20	0	1.6405848	5	0.006346213758810298	1.6248070350000001	1.485063135	0.0	0.0	0.0	0.0	21	0.0	0.0	0	0	0	0	5.0	0.00014733983590209883
A0A0D3LA01	0	58	cluster_58	0	1.6228981	4	0.006459455824913051	1.607120335	1.485063135	0.0	0.0	0.0	0.0	59	0.0	0.0	0	0	0	0	4.0	0.0002025678785039359
A0A0D3LA01	0	184	cluster_184	0	1.5008409	2	0.007298014147934814	1.485063135	1.485063135	0.0	0.0	0.0	0.0	185	0.0	0.0	0	0	0	0	2.0	0.000640657021486833
A0A0D3LA01	0	199	cluster_199	0	1.5964699	3	0.006632443422277133	1.580692135	1.485063135	0.0	0.0	0.0	0.0	200	0.0	0.0	0	0	0	0	1.0	0.0002714388632258433
A0A0D7W0Y3	0	0	cluster_0	1	0.03148526	1	0.03173861271339499	0.0	1.50143804	0.0	0.0	0.0	0.0	1	0.0	0.0	0	1	0	0	1175.0	0.9999990566350274
A0A0D7W0Y3	0	4	cluster_4	0	1.630489	5	0.0064143025236978145	1.5990037400000001	1.50143804	0.0	0.0	0.0	0.0	5	0.0	0.0	0	0	0	0	487.0	0.00034229800758489977
A0A0D7W0Y3	0	58	cluster_58	0	1.6187688	4	0.006489921702480632	1.58728354	1.50143804	0.0	0.0	0.0	0.0	59	0.0	0.0	0	0	0	0	4.0	0.00023104406072391027
A0A0D7W0Y3	0	184	cluster_184	0	1.5329233	2	0.007071665084907016	1.50143804	1.50143804	0.0	0.0	0.0	0.0	185	0.0	0.0	0	0	0	0	2.0	0.0005799059567106573
A0A0D7W0Y3	0	199	cluster_199	0	1.5912346	3	0.006671099349161797	1.55974934	1.50143804	0.0	0.0	0.0	0.0	200	0.0	0.0	0	0	0	0	1.0	0.00031180553279030294
A0A0E3PW44	0	0	cluster_0	1	0.025634108	1	0.03244834179695293	0.0	1.519756092	0.0	0.0	0.0	0.0	1	0.0	0.0	0	1	0	0	1175.0	0.9999992319728402
A0A0E3PW44	0	49	cluster_49	0	1.6605881	5	0.006326172225878802	1.634953992	1.519756092	0.0	0.0	0.0	0.0	50	0.0	0.0	0	0	0	0	1.0	0.00015122375208753786
A0A0E3PW44	0	58	cluster_58	0	1.6414604	4	0.006448342039311983	1.615826292	1.519756092	0.0	0.0	0.0	0.0	59	0.0	0.0	0	0	0	0	4.0	0.00021564327444689285
A0A0E3PW44	0	184	cluster_184	0	1.5453902	2	0.007098569249576796	1.519756092	1.519756092	0.0	0.0	0.0	0.0	185	0.0	0.0	0	0	0	0	2.0	0.0005773726466427915
A0A0E3PW44	0	199	cluster_199	0	1.6038867	3	0.006695239487468222	1.5782525920000001	1.519756092	0.0	0.0	0.0	0.0	200	0.0	0.0	0	0	0	0	1.0	0.00031000057521375597
A0A0E3QX18	0	0	cluster_0	1	0.026154695	1	0.03240743006081992	0.0	1.520464205	0.0	0.0	0.0	0.0	1	0.0	0.0	0	1	0	0	1175.0	0.9999992277649367
A0A0E3QX18	0	49	cluster_49	0	1.6548291	5	0.0063579965150795306	1.628674405	1.520464205	0.0	0.0	0.0	0.0	50	0.0	0.0	0	0	0	0	1.0	0.00015729725921020954
A0A0E3QX18	0	58	cluster_58	0	1.6369195	4	0.006472891479829984	1.610764805	1.520464205	0.0	0.0	0.0	0.0	59	0.0	0.0	0	0	0	0	4.0	0.00022261683814250215
A0A0E3QX18	0	184	cluster_184	0	1.5466189	2	0.0070846007093663035	1.520464205	1.520464205	0.0	0.0	0.0	0.0	185	0.0	0.0	0	0	0	0	2.0	0.0005747198835655056
A0A0E3QX18	0	199	cluster_199	0	1.6102183	3	0.006648053561951672	1.584063605	1.520464205	0.0	0.0	0.0	0.0	200	0.0	0.0	0	0	0	0	1.0	0.00029883456719217267
A0A0E3S4J9	0	0	cluster_0	1	0.024232686	1	0.032442513702059035	0.0	1.519939814	0.0	0.0	0.0	0.0	1	0.0	0.0	0	1	0	0	1175.0	0.9999992345216886
A0A0E3S4J9	0	49	cluster_49	0	1.6591765	5	0.006325100349227288	1.634943814	1.519939814	0.0	0.0	0.0	0.0	50	0.0	0.0	0	0	0	0	1.0	0.00015185668573616446
A0A0E3S4J9	0	58	cluster_58	0	1.6325631	4	0.00649569272775142	1.608330414	1.519939814	0.0	0.0	0.0	0.0	59	0.0	0.0	0	0	0	0	4.0	0.00022696837948824107
A0A0E3S4J9	0	184	cluster_184	0	1.5441725	2	0.007095990455680141	1.519939814	1.519939814	0.0	0.0	0.0	0.0	185	0.0	0.0	0	0	0	0	2.0	0.000579058254131232
A0A0E3S4J9	0	199	cluster_199	0	1.6089709	3	0.006650762435018429	1.5847382140000001	1.519939814	0.0	0.0	0.0	0.0	200	0.0	0.0	0	0	0	0	1.0	0.0002987861385330525
A0A0F2JC73	0	0	cluster_0	1	0.033487853	1	0.03190522719876202	0.0	1.515880247	0.0	0.0	0.0	0.0	1	0.0	0.0	0	1	0	0	1175.0	0.9999991283427689
A0A0F2JC73	0	4	cluster_4	0	1.6313275	4	0.006455485350966231	1.597839647	1.515880247	0.0	0.0	0.0	0.0	5	0.0	0.0	0	0	0	0	487.0	0.00046281712431658467
